Year,UNIT_MEASURE,Regions,Area,Sex,Value,M49_country_code
2016,per 100000 population,Shygys Kazakhstan,,,2.58,KAZ
2016,per 100000 population,Nur-Sultan city,,,3.58,KAZ
2016,per 100000 population,Almaty city,,,3.94,KAZ
2016,per 100000 population,,urban,,3.09,KAZ
2016,per 100000 population,Akmola,urban,,6.86,KAZ
2016,per 100000 population,Aktobe,urban,,1.9,KAZ
2016,per 100000 population,Almaty,urban,,4.86,KAZ
2016,per 100000 population,Atyrau,urban,,1.74,KAZ
2016,per 100000 population,Batys Kazakhstan,urban,,2.49,KAZ
2016,per 100000 population,Zhambyl,urban,,0.67,KAZ
2016,per 100000 population,Karagandy,urban,,4.19,KAZ
2016,per 100000 population,Kostanay,urban,,3.42,KAZ
2016,per 100000 population,Kyzylorda,urban,,1.48,KAZ
2016,per 100000 population,Mangistau,urban,,1.1,KAZ
2016,per 100000 population,Ontustik Kazakhstan,urban,,2.95,KAZ
2016,per 100000 population,Pavlodar,urban,,1.68,KAZ
2016,per 100000 population,Soltustik Kazakhstan,urban,,2.41,KAZ
2016,per 100000 population,Shygys Kazakhstan,urban,,1.91,KAZ
2016,per 100000 population,Nur-Sultan city,urban,,3.58,KAZ
2016,per 100000 population,Almaty city,urban,,3.94,KAZ
2016,per 100000 population,,rural,,3.24,KAZ
2016,per 100000 population,Akmola,rural,,7.19,KAZ
2016,per 100000 population,Aktobe,rural,,1.91,KAZ
2016,per 100000 population,Almaty,rural,,3.75,KAZ
2016,per 100000 population,Atyrau,rural,,0.96,KAZ
2016,per 100000 population,Batys Kazakhstan,rural,,3.14,KAZ
2016,per 100000 population,Zhambyl,rural,,2.56,KAZ
2016,per 100000 population,Karagandy,rural,,2.45,KAZ
2016,per 100000 population,Kostanay,rural,,7.98,KAZ
2016,per 100000 population,Kyzylorda,rural,,0.69,KAZ
2016,per 100000 population,Mangistau,rural,,1.38,KAZ
2016,per 100000 population,Ontustik Kazakhstan,rural,,2.68,KAZ
2016,per 100000 population,Pavlodar,rural,,2.69,KAZ
2016,per 100000 population,Soltustik Kazakhstan,rural,,3.78,KAZ
2016,per 100000 population,Shygys Kazakhstan,rural,,3.6,KAZ
2016,per 100000 population,,,Male,4.43,KAZ
2016,per 100000 population,Akmola,,Male,10.07,KAZ
2016,per 100000 population,Aktobe,,Male,3.45,KAZ
2016,per 100000 population,Almaty,,Male,5.99,KAZ
2016,per 100000 population,Atyrau,,Male,2.71,KAZ
2016,per 100000 population,Batys Kazakhstan,,Male,3.24,KAZ
2016,per 100000 population,Zhambyl,,Male,2.2,KAZ
2016,per 100000 population,Karagandy,,Male,5.49,KAZ
2016,per 100000 population,Kostanay,,Male,8.39,KAZ
2016,per 100000 population,Kyzylorda,,Male,1.56,KAZ
2016,per 100000 population,Mangistau,,Male,1.58,KAZ
2016,per 100000 population,Ontustik Kazakhstan,,Male,2.88,KAZ
2016,per 100000 population,Pavlodar,,Male,3.07,KAZ
2016,per 100000 population,Soltustik Kazakhstan,,Male,3.7,KAZ
2016,per 100000 population,Shygys Kazakhstan,,Male,3.62,KAZ
2016,per 100000 population,Nur-Sultan city,,Male,5.85,KAZ
2016,per 100000 population,Almaty city,,Male,6.21,KAZ
2016,per 100000 population,,urban,Male,4.59,KAZ
2016,per 100000 population,Akmola,urban,Male,9.74,KAZ
2016,per 100000 population,Aktobe,urban,Male,4.01,KAZ
2016,per 100000 population,Almaty,urban,Male,8.41,KAZ
2016,per 100000 population,Atyrau,urban,Male,3.63,KAZ
2016,per 100000 population,Batys Kazakhstan,urban,Male,2.69,KAZ
2016,per 100000 population,Zhambyl,urban,Male,0.94,KAZ
2016,per 100000 population,Karagandy,urban,Male,5.68,KAZ
2016,per 100000 population,Kostanay,urban,Male,5.59,KAZ
2016,per 100000 population,Kyzylorda,urban,Male,2.43,KAZ
2016,per 100000 population,Mangistau,urban,Male,0.73,KAZ
2016,per 100000 population,Ontustik Kazakhstan,urban,Male,3.5,KAZ
2016,per 100000 population,Pavlodar,urban,Male,2.84,KAZ
2016,per 100000 population,Soltustik Kazakhstan,urban,Male,3.54,KAZ
2016,per 100000 population,Shygys Kazakhstan,urban,Male,2.33,KAZ
2016,per 100000 population,Nur-Sultan city,urban,Male,5.85,KAZ
2016,per 100000 population,Almaty city,urban,Male,6.21,KAZ
2016,per 100000 population,,rural,Male,4.23,KAZ
2016,per 100000 population,Akmola,rural,Male,10.35,KAZ
2016,per 100000 population,Aktobe,rural,Male,2.55,KAZ
2016,per 100000 population,Almaty,rural,Male,5.25,KAZ
2016,per 100000 population,Atyrau,rural,Male,1.9,KAZ
2016,per 100000 population,Batys Kazakhstan,rural,Male,3.74,KAZ
2016,per 100000 population,Zhambyl,rural,Male,3.0,KAZ
2016,per 100000 population,Karagandy,rural,Male,4.84,KAZ
2016,per 100000 population,Kostanay,rural,Male,11.35,KAZ
2016,per 100000 population,Kyzylorda,rural,Male,0.91,KAZ
2016,per 100000 population,Mangistau,rural,Male,2.23,KAZ
2016,per 100000 population,Ontustik Kazakhstan,rural,Male,2.39,KAZ
2016,per 100000 population,Pavlodar,rural,Male,3.59,KAZ
2016,per 100000 population,Soltustik Kazakhstan,rural,Male,3.81,KAZ
2016,per 100000 population,Shygys Kazakhstan,rural,Male,5.41,KAZ
2016,per 100000 population,,,Female,1.96,KAZ
2016,per 100000 population,Akmola,,Female,4.19,KAZ
2016,per 100000 population,Aktobe,,Female,0.46,KAZ
2016,per 100000 population,Almaty,,Female,2.11,KAZ
2016,per 100000 population,Atyrau,,Female,0.0,KAZ
2016,per 100000 population,Batys Kazakhstan,,Female,2.42,KAZ
2016,per 100000 population,Zhambyl,,Female,1.41,KAZ
2016,per 100000 population,Karagandy,,Female,2.33,KAZ
2016,per 100000 population,Kostanay,,Female,3.02,KAZ
2016,per 100000 population,Kyzylorda,,Female,0.52,KAZ
2016,per 100000 population,Mangistau,,Female,0.94,KAZ
2016,per 100000 population,Ontustik Kazakhstan,,Female,2.71,KAZ
2016,per 100000 population,Pavlodar,,Female,1.0,KAZ
2016,per 100000 population,Soltustik Kazakhstan,,Female,2.7,KAZ
2016,per 100000 population,Shygys Kazakhstan,,Female,1.65,KAZ
2016,per 100000 population,Nur-Sultan city,,Female,1.46,KAZ
2016,per 100000 population,Almaty city,,Female,2.03,KAZ
2016,per 100000 population,,urban,Female,1.75,KAZ
2016,per 100000 population,Akmola,urban,Female,4.31,KAZ
2016,per 100000 population,Aktobe,urban,Female,0.0,KAZ
2016,per 100000 population,Almaty,urban,Female,1.62,KAZ
2016,per 100000 population,Atyrau,urban,Female,0.0,KAZ
2016,per 100000 population,Batys Kazakhstan,urban,Female,2.32,KAZ
2016,per 100000 population,Zhambyl,urban,Female,0.42,KAZ
2016,per 100000 population,Karagandy,urban,Female,2.9,KAZ
2016,per 100000 population,Kostanay,urban,Female,1.58,KAZ
2016,per 100000 population,Kyzylorda,urban,Female,0.58,KAZ
2016,per 100000 population,Mangistau,urban,Female,1.47,KAZ
2016,per 100000 population,Ontustik Kazakhstan,urban,Female,2.42,KAZ
2016,per 100000 population,Pavlodar,urban,Female,0.69,KAZ
2016,per 100000 population,Soltustik Kazakhstan,urban,Female,1.47,KAZ
2016,per 100000 population,Shygys Kazakhstan,urban,Female,1.55,KAZ
2016,per 100000 population,Nur-Sultan city,urban,Female,1.46,KAZ
2016,per 100000 population,Almaty city,urban,Female,2.03,KAZ
2016,per 100000 population,,rural,Female,2.25,KAZ
2016,per 100000 population,Akmola,rural,Female,4.08,KAZ
2016,per 100000 population,Aktobe,rural,Female,1.27,KAZ
2016,per 100000 population,Almaty,rural,Female,2.27,KAZ
2016,per 100000 population,Atyrau,rural,Female,0.0,KAZ
2016,per 100000 population,Batys Kazakhstan,rural,Female,2.53,KAZ
2016,per 100000 population,Zhambyl,rural,Female,2.12,KAZ
2016,per 100000 population,Karagandy,rural,Female,0.0,KAZ
2016,per 100000 population,Kostanay,rural,Female,4.74,KAZ
2016,per 100000 population,Kyzylorda,rural,Female,0.47,KAZ
2016,per 100000 population,Mangistau,rural,Female,0.55,KAZ
2016,per 100000 population,Ontustik Kazakhstan,rural,Female,2.96,KAZ
2016,per 100000 population,Pavlodar,rural,Female,1.79,KAZ
2016,per 100000 population,Soltustik Kazakhstan,rural,Female,3.75,KAZ
2016,per 100000 population,Shygys Kazakhstan,rural,Female,1.8,KAZ
2017,per 100000 population,,,,2.95,KAZ
2017,per 100000 population,Akmola,,,6.11,KAZ
2017,per 100000 population,Aktobe,,,2.47,KAZ
2017,per 100000 population,Almaty,,,3.9,KAZ
2017,per 100000 population,Atyrau,,,0.98,KAZ
2017,per 100000 population,Batys Kazakhstan,,,1.86,KAZ
2017,per 100000 population,Zhambyl,,,1.79,KAZ
2017,per 100000 population,Karagandy,,,3.76,KAZ
2017,per 100000 population,Kostanay,,,3.31,KAZ
2017,per 100000 population,Kyzylorda,,,1.93,KAZ
2017,per 100000 population,Mangistau,,,1.84,KAZ
2017,per 100000 population,Ontustik Kazakhstan,,,2.58,KAZ
2017,per 100000 population,Pavlodar,,,0.93,KAZ
2017,per 100000 population,Soltustik Kazakhstan,,,2.85,KAZ
2017,per 100000 population,Shygys Kazakhstan,,,2.74,KAZ
2017,per 100000 population,Nur-Sultan city,,,3.0,KAZ
2017,per 100000 population,Almaty city,,,4.28,KAZ
2017,per 100000 population,,urban,,3.12,KAZ
2017,per 100000 population,Akmola,urban,,6.02,KAZ
2017,per 100000 population,Aktobe,urban,,2.6,KAZ
2017,per 100000 population,Almaty,urban,,4.68,KAZ
2017,per 100000 population,Atyrau,urban,,0.68,KAZ
2017,per 100000 population,Batys Kazakhstan,urban,,2.74,KAZ
2017,per 100000 population,Zhambyl,urban,,1.57,KAZ
2017,per 100000 population,Karagandy,urban,,4.1,KAZ
2017,per 100000 population,Kostanay,urban,,2.76,KAZ
2017,per 100000 population,Kyzylorda,urban,,3.2,KAZ
2017,per 100000 population,Mangistau,urban,,2.21,KAZ
2017,per 100000 population,Ontustik Kazakhstan,urban,,3.1,KAZ
2017,per 100000 population,Pavlodar,urban,,1.12,KAZ
2017,per 100000 population,Soltustik Kazakhstan,urban,,1.2,KAZ
2017,per 100000 population,Shygys Kazakhstan,urban,,1.9,KAZ
2017,per 100000 population,Nur-Sultan city,urban,,3.0,KAZ
2017,per 100000 population,Almaty city,urban,,4.28,KAZ
2017,per 100000 population,,rural,,2.73,KAZ
2017,per 100000 population,Akmola,rural,,6.19,KAZ
2017,per 100000 population,Aktobe,rural,,2.24,KAZ
2017,per 100000 population,Almaty,rural,,3.66,KAZ
2017,per 100000 population,Atyrau,rural,,1.25,KAZ
2017,per 100000 population,Batys Kazakhstan,rural,,0.95,KAZ
2017,per 100000 population,Zhambyl,rural,,1.94,KAZ
2017,per 100000 population,Karagandy,rural,,2.48,KAZ
2017,per 100000 population,Kostanay,rural,,3.94,KAZ
2017,per 100000 population,Kyzylorda,rural,,0.92,KAZ
2017,per 100000 population,Mangistau,rural,,1.58,KAZ
2017,per 100000 population,Ontustik Kazakhstan,rural,,2.15,KAZ
2017,per 100000 population,Pavlodar,rural,,0.45,KAZ
2017,per 100000 population,Soltustik Kazakhstan,rural,,4.18,KAZ
2017,per 100000 population,Shygys Kazakhstan,rural,,4.04,KAZ
2017,per 100000 population,,,Male,4.08,KAZ
2017,per 100000 population,Akmola,,Male,8.13,KAZ
2017,per 100000 population,Aktobe,,Male,4.61,KAZ
2017,per 100000 population,Almaty,,Male,5.36,KAZ
2017,per 100000 population,Atyrau,,Male,1.65,KAZ
2017,per 100000 population,Batys Kazakhstan,,Male,2.89,KAZ
2017,per 100000 population,Zhambyl,,Male,2.55,KAZ
2017,per 100000 population,Karagandy,,Male,5.65,KAZ
2017,per 100000 population,Kostanay,,Male,4.33,KAZ
2017,per 100000 population,Kyzylorda,,Male,2.82,KAZ
2017,per 100000 population,Mangistau,,Male,3.39,KAZ
2017,per 100000 population,Ontustik Kazakhstan,,Male,2.7,KAZ
2017,per 100000 population,Pavlodar,,Male,1.12,KAZ
2017,per 100000 population,Soltustik Kazakhstan,,Male,2.61,KAZ
2017,per 100000 population,Shygys Kazakhstan,,Male,3.63,KAZ
2017,per 100000 population,Nur-Sultan city,,Male,3.52,KAZ
2017,per 100000 population,Almaty city,,Male,7.27,KAZ
2017,per 100000 population,,urban,Male,4.56,KAZ
2017,per 100000 population,Akmola,urban,Male,9.15,KAZ
2017,per 100000 population,Aktobe,urban,Male,4.7,KAZ
2017,per 100000 population,Almaty,urban,Male,6.68,KAZ
2017,per 100000 population,Atyrau,urban,Male,0.71,KAZ
2017,per 100000 population,Batys Kazakhstan,urban,Male,4.59,KAZ
2017,per 100000 population,Zhambyl,urban,Male,2.83,KAZ
2017,per 100000 population,Karagandy,urban,Male,6.25,KAZ
2017,per 100000 population,Kostanay,urban,Male,3.7,KAZ
2017,per 100000 population,Kyzylorda,urban,Male,4.16,KAZ
2017,per 100000 population,Mangistau,urban,Male,3.67,KAZ
2017,per 100000 population,Ontustik Kazakhstan,urban,Male,3.73,KAZ
2017,per 100000 population,Pavlodar,urban,Male,1.62,KAZ
2017,per 100000 population,Soltustik Kazakhstan,urban,Male,0.88,KAZ
2017,per 100000 population,Shygys Kazakhstan,urban,Male,2.32,KAZ
2017,per 100000 population,Nur-Sultan city,urban,Male,3.52,KAZ
2017,per 100000 population,Almaty city,urban,Male,7.27,KAZ
2017,per 100000 population,,rural,Male,3.47,KAZ
2017,per 100000 population,Akmola,rural,Male,7.26,KAZ
2017,per 100000 population,Aktobe,rural,Male,4.47,KAZ
2017,per 100000 population,Almaty,rural,Male,4.98,KAZ
2017,per 100000 population,Atyrau,rural,Male,2.48,KAZ
2017,per 100000 population,Batys Kazakhstan,rural,Male,1.26,KAZ
2017,per 100000 population,Zhambyl,rural,Male,2.37,KAZ
2017,per 100000 population,Karagandy,rural,Male,3.5,KAZ
2017,per 100000 population,Kostanay,rural,Male,5.0,KAZ
2017,per 100000 population,Kyzylorda,rural,Male,1.81,KAZ
2017,per 100000 population,Mangistau,rural,Male,3.18,KAZ
2017,per 100000 population,Ontustik Kazakhstan,rural,Male,1.87,KAZ
2017,per 100000 population,Pavlodar,rural,Male,0.0,KAZ
2017,per 100000 population,Soltustik Kazakhstan,rural,Male,3.89,KAZ
2017,per 100000 population,Shygys Kazakhstan,rural,Male,5.51,KAZ
2017,per 100000 population,,,Female,1.89,KAZ
2017,per 100000 population,Akmola,,Female,4.21,KAZ
2017,per 100000 population,Aktobe,,Female,0.45,KAZ
2017,per 100000 population,Almaty,,Female,2.47,KAZ
2017,per 100000 population,Atyrau,,Female,0.32,KAZ
2017,per 100000 population,Batys Kazakhstan,,Female,0.9,KAZ
2017,per 100000 population,Zhambyl,,Female,1.06,KAZ
2017,per 100000 population,Karagandy,,Female,2.06,KAZ
2017,per 100000 population,Kostanay,,Female,2.38,KAZ
2017,per 100000 population,Kyzylorda,,Female,1.03,KAZ
2017,per 100000 population,Mangistau,,Female,0.31,KAZ
2017,per 100000 population,Ontustik Kazakhstan,,Female,2.47,KAZ
2017,per 100000 population,Pavlodar,,Female,0.75,KAZ
2017,per 100000 population,Soltustik Kazakhstan,,Female,3.07,KAZ
2017,per 100000 population,Shygys Kazakhstan,,Female,1.93,KAZ
2017,per 100000 population,Nur-Sultan city,,Female,2.5,KAZ
2017,per 100000 population,Almaty city,,Female,1.76,KAZ
2017,per 100000 population,,urban,Female,1.83,KAZ
2017,per 100000 population,Akmola,urban,Female,3.25,KAZ
2017,per 100000 population,Aktobe,urban,Female,0.71,KAZ
2017,per 100000 population,Almaty,urban,Female,2.86,KAZ
2017,per 100000 population,Atyrau,urban,Female,0.65,KAZ
2017,per 100000 population,Batys Kazakhstan,urban,Female,1.13,KAZ
2017,per 100000 population,Zhambyl,urban,Female,0.43,KAZ
2017,per 100000 population,Karagandy,urban,Female,2.21,KAZ
2017,per 100000 population,Kostanay,urban,Female,1.96,KAZ
2017,per 100000 population,Kyzylorda,urban,Female,2.28,KAZ
2017,per 100000 population,Mangistau,urban,Female,0.74,KAZ
2017,per 100000 population,Ontustik Kazakhstan,urban,Female,2.51,KAZ
2017,per 100000 population,Pavlodar,urban,Female,0.7,KAZ
2017,per 100000 population,Soltustik Kazakhstan,urban,Female,1.46,KAZ
2017,per 100000 population,Shygys Kazakhstan,urban,Female,1.54,KAZ
2017,per 100000 population,Nur-Sultan city,urban,Female,2.5,KAZ
2017,per 100000 population,Almaty city,urban,Female,1.76,KAZ
2017,per 100000 population,,rural,Female,1.98,KAZ
2017,per 100000 population,Akmola,rural,Female,5.12,KAZ
2017,per 100000 population,Aktobe,rural,Female,0.0,KAZ
2017,per 100000 population,Almaty,rural,Female,2.35,KAZ
2017,per 100000 population,Atyrau,rural,Female,0.0,KAZ
2017,per 100000 population,Batys Kazakhstan,rural,Female,0.64,KAZ
2017,per 100000 population,Zhambyl,rural,Female,1.5,KAZ
2017,per 100000 population,Karagandy,rural,Female,1.43,KAZ
2017,per 100000 population,Kostanay,rural,Female,2.9,KAZ
2017,per 100000 population,Kyzylorda,rural,Female,0.0,KAZ
2017,per 100000 population,Mangistau,rural,Female,0.0,KAZ
2017,per 100000 population,Ontustik Kazakhstan,rural,Female,2.43,KAZ
2017,per 100000 population,Pavlodar,rural,Female,0.9,KAZ
2017,per 100000 population,Soltustik Kazakhstan,rural,Female,4.47,KAZ
2017,per 100000 population,Shygys Kazakhstan,rural,Female,2.57,KAZ
2018,per 100000 population,,,,2.77,KAZ
2018,per 100000 population,Akmola,,,6.36,KAZ
2018,per 100000 population,Aktobe,,,2.08,KAZ
2018,per 100000 population,Almaty,,,3.45,KAZ
2018,per 100000 population,Atyrau,,,0.8,KAZ
2018,per 100000 population,Batys Kazakhstan,,,3.54,KAZ
2018,per 100000 population,Zhambyl,,,1.87,KAZ
2018,per 100000 population,Karagandy,,,3.04,KAZ
2018,per 100000 population,Kostanay,,,3.32,KAZ
2018,per 100000 population,Kyzylorda,,,0.51,KAZ
2018,per 100000 population,Mangistau,,,2.09,KAZ
2018,per 100000 population,Pavlodar,,,1.72,KAZ
2018,per 100000 population,Soltustik Kazakhstan,,,3.41,KAZ
2018,per 100000 population,Turkistan,,,2.52,KAZ
2018,per 100000 population,Shygys Kazakhstan,,,2.9,KAZ
2018,per 100000 population,Nur-Sultan city,,,2.85,KAZ
2018,per 100000 population,Almaty city,,,3.06,KAZ
2018,per 100000 population,Shymkent city,,,2.55,KAZ
2018,per 100000 population,,urban,,2.84,KAZ
2018,per 100000 population,Akmola,urban,,6.89,KAZ
2018,per 100000 population,Aktobe,urban,,2.3,KAZ
2018,per 100000 population,Almaty,urban,,5.42,KAZ
2018,per 100000 population,Atyrau,urban,,0.31,KAZ
2018,per 100000 population,Batys Kazakhstan,urban,,2.38,KAZ
2018,per 100000 population,Zhambyl,urban,,2.24,KAZ
2018,per 100000 population,Karagandy,urban,,3.64,KAZ
2018,per 100000 population,Kostanay,urban,,3.37,KAZ
2018,per 100000 population,Kyzylorda,urban,,0.86,KAZ
2018,per 100000 population,Mangistau,urban,,3.33,KAZ
2018,per 100000 population,Pavlodar,urban,,2.25,KAZ
2018,per 100000 population,Soltustik Kazakhstan,urban,,0.79,KAZ
2018,per 100000 population,Turkistan,urban,,2.31,KAZ
2018,per 100000 population,Shygys Kazakhstan,urban,,2.01,KAZ
2018,per 100000 population,Nur-Sultan city,urban,,2.85,KAZ
2018,per 100000 population,Almaty city,urban,,3.06,KAZ
2018,per 100000 population,Shymkent city,urban,,2.55,KAZ
2018,per 100000 population,,rural,,2.67,KAZ
2018,per 100000 population,Akmola,rural,,5.89,KAZ
2018,per 100000 population,Aktobe,rural,,1.57,KAZ
2018,per 100000 population,Almaty,rural,,2.87,KAZ
2018,per 100000 population,Atyrau,rural,,1.34,KAZ
2018,per 100000 population,Batys Kazakhstan,rural,,4.79,KAZ
2018,per 100000 population,Zhambyl,rural,,1.63,KAZ
2018,per 100000 population,Karagandy,rural,,0.71,KAZ
2018,per 100000 population,Kostanay,rural,,3.25,KAZ
2018,per 100000 population,Kyzylorda,rural,,0.23,KAZ
2018,per 100000 population,Mangistau,rural,,1.25,KAZ
2018,per 100000 population,Pavlodar,rural,,0.45,KAZ
2018,per 100000 population,Soltustik Kazakhstan,rural,,5.59,KAZ
2018,per 100000 population,Turkistan,rural,,2.58,KAZ
2018,per 100000 population,Shygys Kazakhstan,rural,,4.31,KAZ
2018,per 100000 population,,,Male,3.89,KAZ
2018,per 100000 population,Akmola,,Male,9.49,KAZ
2018,per 100000 population,Aktobe,,Male,3.11,KAZ
2018,per 100000 population,Almaty,,Male,4.38,KAZ
2018,per 100000 population,Atyrau,,Male,0.65,KAZ
2018,per 100000 population,Batys Kazakhstan,,Male,5.08,KAZ
2018,per 100000 population,Zhambyl,,Male,2.36,KAZ
2018,per 100000 population,Karagandy,,Male,4.74,KAZ
2018,per 100000 population,Kostanay,,Male,5.06,KAZ
2018,per 100000 population,Kyzylorda,,Male,0.51,KAZ
2018,per 100000 population,Mangistau,,Male,2.1,KAZ
2018,per 100000 population,Pavlodar,,Male,3.08,KAZ
2018,per 100000 population,Soltustik Kazakhstan,,Male,4.13,KAZ
2018,per 100000 population,Turkistan,,Male,2.79,KAZ
2018,per 100000 population,Shygys Kazakhstan,,Male,4.25,KAZ
2018,per 100000 population,Nur-Sultan city,,Male,4.14,KAZ
2018,per 100000 population,Almaty city,,Male,4.91,KAZ
2018,per 100000 population,Shymkent city,,Male,4.45,KAZ
2018,per 100000 population,,urban,Male,4.34,KAZ
2018,per 100000 population,Akmola,urban,Male,11.58,KAZ
2018,per 100000 population,Aktobe,urban,Male,3.45,KAZ
2018,per 100000 population,Almaty,urban,Male,7.71,KAZ
2018,per 100000 population,Atyrau,urban,Male,0.0,KAZ
2018,per 100000 population,Batys Kazakhstan,urban,Male,4.48,KAZ
2018,per 100000 population,Zhambyl,urban,Male,3.31,KAZ
2018,per 100000 population,Karagandy,urban,Male,5.66,KAZ
2018,per 100000 population,Kostanay,urban,Male,5.05,KAZ
2018,per 100000 population,Kyzylorda,urban,Male,1.17,KAZ
2018,per 100000 population,Mangistau,urban,Male,3.7,KAZ
2018,per 100000 population,Pavlodar,urban,Male,4.47,KAZ
2018,per 100000 population,Soltustik Kazakhstan,urban,Male,0.87,KAZ
2018,per 100000 population,Turkistan,urban,Male,1.53,KAZ
2018,per 100000 population,Shygys Kazakhstan,urban,Male,3.06,KAZ
2018,per 100000 population,Nur-Sultan city,urban,Male,4.14,KAZ
2018,per 100000 population,Almaty city,urban,Male,4.91,KAZ
2018,per 100000 population,Shymkent city,urban,Male,4.45,KAZ
2018,per 100000 population,,rural,Male,3.3,KAZ
2018,per 100000 population,Akmola,rural,Male,7.72,KAZ
2018,per 100000 population,Aktobe,rural,Male,2.34,KAZ
2018,per 100000 population,Almaty,rural,Male,3.45,KAZ
2018,per 100000 population,Atyrau,rural,Male,1.32,KAZ
2018,per 100000 population,Batys Kazakhstan,rural,Male,5.68,KAZ
2018,per 100000 population,Zhambyl,rural,Male,1.76,KAZ
2018,per 100000 population,Karagandy,rural,Male,1.41,KAZ
2018,per 100000 population,Kostanay,rural,Male,5.08,KAZ
2018,per 100000 population,Kyzylorda,rural,Male,0.0,KAZ
2018,per 100000 population,Mangistau,rural,Male,1.01,KAZ
2018,per 100000 population,Pavlodar,rural,Male,0.0,KAZ
2018,per 100000 population,Soltustik Kazakhstan,rural,Male,6.6,KAZ
2018,per 100000 population,Turkistan,rural,Male,3.1,KAZ
2018,per 100000 population,Shygys Kazakhstan,rural,Male,5.99,KAZ
2018,per 100000 population,,,Female,1.72,KAZ
2018,per 100000 population,Akmola,,Female,3.42,KAZ
2018,per 100000 population,Aktobe,,Female,1.12,KAZ
2018,per 100000 population,Almaty,,Female,2.54,KAZ
2018,per 100000 population,Atyrau,,Female,0.94,KAZ
2018,per 100000 population,Batys Kazakhstan,,Female,2.09,KAZ
2018,per 100000 population,Zhambyl,,Female,1.4,KAZ
2018,per 100000 population,Karagandy,,Female,1.52,KAZ
2018,per 100000 population,Kostanay,,Female,1.74,KAZ
2018,per 100000 population,Kyzylorda,,Female,0.51,KAZ
2018,per 100000 population,Mangistau,,Female,2.08,KAZ
2018,per 100000 population,Pavlodar,,Female,0.5,KAZ
2018,per 100000 population,Soltustik Kazakhstan,,Female,2.75,KAZ
2018,per 100000 population,Turkistan,,Female,2.25,KAZ
2018,per 100000 population,Shygys Kazakhstan,,Female,1.66,KAZ
2018,per 100000 population,Nur-Sultan city,,Female,1.64,KAZ
2018,per 100000 population,Almaty city,,Female,1.51,KAZ
2018,per 100000 population,Shymkent city,,Female,0.79,KAZ
2018,per 100000 population,,urban,Female,1.5,KAZ
2018,per 100000 population,Akmola,urban,Female,2.71,KAZ
2018,per 100000 population,Aktobe,urban,Female,1.26,KAZ
2018,per 100000 population,Almaty,urban,Female,3.33,KAZ
2018,per 100000 population,Atyrau,urban,Female,0.59,KAZ
2018,per 100000 population,Batys Kazakhstan,urban,Female,0.56,KAZ
2018,per 100000 population,Zhambyl,urban,Female,1.28,KAZ
2018,per 100000 population,Karagandy,urban,Female,1.88,KAZ
2018,per 100000 population,Kostanay,urban,Female,1.95,KAZ
2018,per 100000 population,Kyzylorda,urban,Female,0.56,KAZ
2018,per 100000 population,Mangistau,urban,Female,2.96,KAZ
2018,per 100000 population,Pavlodar,urban,Female,0.35,KAZ
2018,per 100000 population,Soltustik Kazakhstan,urban,Female,0.73,KAZ
2018,per 100000 population,Turkistan,urban,Female,3.1,KAZ
2018,per 100000 population,Shygys Kazakhstan,urban,Female,1.1,KAZ
2018,per 100000 population,Nur-Sultan city,urban,Female,1.64,KAZ
2018,per 100000 population,Almaty city,urban,Female,1.51,KAZ
2018,per 100000 population,Shymkent city,urban,Female,0.79,KAZ
2018,per 100000 population,,rural,Female,2.04,KAZ
2018,per 100000 population,Akmola,rural,Female,4.08,KAZ
2018,per 100000 population,Aktobe,rural,Female,0.79,KAZ
2018,per 100000 population,Almaty,rural,Female,2.3,KAZ
2018,per 100000 population,Atyrau,rural,Female,1.35,KAZ
2018,per 100000 population,Batys Kazakhstan,rural,Female,3.87,KAZ
2018,per 100000 population,Zhambyl,rural,Female,1.49,KAZ
2018,per 100000 population,Karagandy,rural,Female,0.0,KAZ
2018,per 100000 population,Kostanay,rural,Female,1.48,KAZ
2018,per 100000 population,Kyzylorda,rural,Female,0.46,KAZ
2018,per 100000 population,Mangistau,rural,Female,1.49,KAZ
2018,per 100000 population,Pavlodar,rural,Female,0.9,KAZ
2018,per 100000 population,Soltustik Kazakhstan,rural,Female,4.58,KAZ
2018,per 100000 population,Turkistan,rural,Female,2.04,KAZ
2018,per 100000 population,Shygys Kazakhstan,rural,Female,2.63,KAZ
2019,per 100000 population,,,,2.33,KAZ
2019,per 100000 population,Akmola,,,4.74,KAZ
2019,per 100000 population,Aktobe,,,2.28,KAZ
2019,per 100000 population,Almaty,,,2.54,KAZ
2019,per 100000 population,Atyrau,,,0.47,KAZ
2019,per 100000 population,Batys Kazakhstan,,,3.36,KAZ
2019,per 100000 population,Zhambyl,,,0.71,KAZ
2019,per 100000 population,Karagandy,,,3.41,KAZ
2019,per 100000 population,Kostanay,,,2.76,KAZ
2019,per 100000 population,Kyzylorda,,,0.5,KAZ
2019,per 100000 population,Mangistau,,,1.16,KAZ
2019,per 100000 population,Pavlodar,,,2.12,KAZ
2019,per 100000 population,Soltustik Kazakhstan,,,2.72,KAZ
2019,per 100000 population,Turkistan,,,1.6,KAZ
2019,per 100000 population,Shygys Kazakhstan,,,2.4,KAZ
2019,per 100000 population,Nur-Sultan city,,,2.44,KAZ
2019,per 100000 population,Almaty city,,,2.7,KAZ
